time	channel1	channel2	channel3	channel4	class
0	2.078	1.902	2.294	1.745	6
1	2.02	1.784	2.039	1.725	6
2	2.078	1.706	1.843	1.745	6
3	2.039	1.686	1.706	1.784	6
4	1.922	1.667	1.608	1.902	6
5	1.863	1.667	1.588	2.078	6
6	1.902	1.686	1.608	2.118	6
7	1.882	1.745	1.667	2.216	6
8	1.804	1.804	1.765	2.176	6
9	1.863	1.882	1.922	2.196	6
10	1.824	1.922	2.137	2.196	6
11	1.902	2.0	2.275	2.118	6
12	1.941	2.02	2.431	2.02	6
13	1.98	2.039	2.49	1.902	6
14	2.039	2.0	2.471	1.824	6
15	2.098	1.98	2.451	1.784	6
16	2.098	1.941	2.392	1.745	6
17	2.118	1.902	2.235	1.745	6
18	2.059	1.824	2.078	1.725	6
19	2.039	1.745	1.863	1.784	6
20	2.0	1.686	1.745	1.804	6
21	1.961	1.686	1.588	1.941	6
22	1.882	1.686	1.588	2.059	6
23	1.902	1.745	1.608	2.118	6
24	1.843	1.784	1.647	2.176	6
25	1.824	1.824	1.745	2.196	6
26	1.843	1.922	1.922	2.216	6
27	1.804	1.98	2.176	2.196	6
28	1.882	2.02	2.294	2.137	6
29	1.922	2.039	2.431	2.02	6
30	2.02	2.059	2.471	1.882	6
31	2.02	2.078	2.471	1.824	6
32	2.078	2.039	2.49	1.804	6
33	2.078	1.98	2.392	1.804	6
34	2.059	1.941	2.255	1.745	6
35	2.098	1.863	2.059	1.745	6
36	2.02	1.784	1.843	1.745	6
37	1.98	1.725	1.725	1.804	6
38	1.941	1.706	1.608	1.922	6
39	1.902	1.745	1.608	2.039	6
40	1.882	1.765	1.627	2.137	6
41	1.882	1.784	1.667	2.157	6
42	1.824	1.824	1.765	2.216	6
43	1.804	1.902	1.902	2.196	6
44	1.863	1.98	2.157	2.176	6
45	1.882	2.039	2.294	2.098	6
46	1.941	2.039	2.451	2.02	6
47	2.02	2.039	2.471	1.902	6
48	2.059	2.059	2.471	1.804	6
49	2.059	2.0	2.471	1.784	6
50	2.118	1.961	2.392	1.745	6
51	2.078	1.882	2.235	1.725	6
52	2.098	1.804	2.039	1.706	6
53	2.059	1.745	1.863	1.725	6
54	1.98	1.725	1.706	1.804	6
55	1.922	1.706	1.627	1.941	6
56	1.882	1.706	1.608	2.078	6
57	1.882	1.745	1.647	2.137	6
58	1.902	1.784	1.647	2.137	6
59	1.843	1.863	1.765	2.176	6
60	1.824	1.882	1.882	2.176	6
61	1.863	2.0	2.137	2.176	6
62	1.922	2.059	2.294	2.098	6
63	1.961	2.078	2.451	2.02	6
64	2.0	2.078	2.49	1.922	6
65	2.02	2.059	2.49	1.824	6
66	2.098	2.039	2.471	1.765	6
67	2.098	2.0	2.392	1.765	6
68	2.039	1.941	2.294	1.745	6
69	2.059	1.824	2.078	1.706	6
70	2.039	1.765	1.863	1.765	6
71	2.0	1.725	1.706	1.784	6
72	1.961	1.725	1.608	1.922	6
73	1.882	1.765	1.627	2.039	6
74	1.843	1.745	1.627	2.137	6
75	1.824	1.765	1.647	2.196	6
76	1.804	1.863	1.765	2.196	6
77	1.824	1.922	1.922	2.216	6
78	1.824	1.98	2.176	2.196	6
79	1.882	2.02	2.275	2.137	6
80	1.941	2.059	2.431	2.0	6
81	2.0	2.059	2.471	1.882	6
82	2.02	2.059	2.451	1.804	6
83	2.059	2.0	2.451	1.765	6
84	2.118	1.961	2.431	1.784	6
85	2.098	1.902	2.255	1.745	6
86	2.137	1.804	2.039	1.706	6
87	2.059	1.745	1.843	1.725	6
88	2.02	1.667	1.686	1.784	6
89	1.98	1.667	1.569	1.902	6
90	1.941	1.667	1.569	2.02	6
91	1.882	1.706	1.627	2.078	6
92	1.843	1.765	1.667	2.157	6
93	1.804	1.824	1.745	2.196	6
94	1.863	1.922	1.922	2.216	6
95	1.882	1.961	2.137	2.176	6
96	1.902	2.02	2.275	2.118	6
97	1.922	2.059	2.451	2.0	6
98	1.98	2.059	2.471	1.882	6
99	2.0	2.059	2.49	1.804	6
100	2.02	2.078	2.51	1.804	6
101	2.0	2.02	2.451	1.784	6
102	2.02	1.961	2.275	1.804	6
103	2.039	1.863	2.078	1.745	6
104	2.0	1.804	1.882	1.765	6
105	1.941	1.765	1.725	1.824	6
106	1.882	1.745	1.647	1.941	6
107	1.843	1.745	1.627	2.078	6
108	1.843	1.784	1.667	2.176	6
109	1.843	1.804	1.686	2.216	6
110	1.843	1.863	1.784	2.216	6
111	1.804	1.941	1.941	2.235	6
112	1.843	2.02	2.176	2.196	6
113	1.922	2.059	2.314	2.157	6
114	1.941	2.098	2.471	2.039	6
115	2.02	2.078	2.51	1.922	6
116	2.02	2.059	2.49	1.843	6
117	2.078	2.039	2.51	1.784	6
118	2.098	1.961	2.412	1.725	6
119	2.098	1.922	2.275	1.745	6
120	2.098	1.824	2.078	1.706	6
121	2.039	1.745	1.863	1.765	6
122	2.0	1.686	1.686	1.784	6
123	1.961	1.686	1.608	1.902	6
124	1.922	1.706	1.627	2.039	6
125	1.882	1.706	1.627	2.157	6
126	1.843	1.725	1.627	2.157	6
127	1.843	1.843	1.765	2.157	6
128	1.863	1.922	1.922	2.196	6
129	1.824	1.961	2.176	2.176	6
130	1.902	2.039	2.275	2.137	6
131	1.961	2.039	2.451	2.059	6
132	2.039	2.039	2.451	1.882	6
133	2.02	2.039	2.451	1.804	6
134	2.039	2.02	2.471	1.784	6
135	2.059	1.941	2.392	1.745	6
136	2.137	1.902	2.255	1.745	6
137	2.078	1.843	2.039	1.745	6
138	2.0	1.725	1.863	1.765	6
