time	channel1	channel2	channel3	channel4	class
0	2.039	1.725	1.882	1.745	6
1	2.0	1.667	1.706	1.804	6
2	1.961	1.667	1.588	1.922	6
3	1.922	1.667	1.588	2.039	6
4	1.902	1.706	1.588	2.137	6
5	1.863	1.745	1.647	2.157	6
6	1.863	1.824	1.725	2.196	6
7	1.843	1.922	1.882	2.216	6
8	1.843	1.98	2.118	2.196	6
9	1.882	2.059	2.255	2.157	6
10	1.941	2.078	2.431	2.039	6
11	1.98	2.078	2.51	1.922	6
12	2.02	2.078	2.49	1.824	6
13	2.039	2.059	2.49	1.804	6
14	2.059	1.961	2.412	1.706	6
15	2.098	1.922	2.275	1.725	6
16	2.098	1.824	2.059	1.725	6
17	2.059	1.706	1.863	1.745	6
18	2.02	1.667	1.686	1.804	6
19	1.961	1.667	1.588	1.902	6
20	1.922	1.686	1.588	2.039	6
21	1.902	1.706	1.588	2.118	6
22	1.902	1.745	1.608	2.157	6
23	1.882	1.843	1.706	2.176	6
24	1.882	1.902	1.882	2.176	6
25	1.863	2.02	2.137	2.176	6
26	1.882	2.039	2.294	2.137	6
27	1.922	2.078	2.412	2.059	6
28	1.98	2.078	2.49	1.922	6
29	2.0	2.098	2.51	1.824	6
30	2.02	2.059	2.529	1.843	6
31	2.078	1.961	2.451	1.765	6
32	2.039	1.922	2.294	1.765	6
33	2.059	1.843	2.098	1.706	6
34	2.02	1.745	1.882	1.725	6
35	1.961	1.686	1.725	1.804	6
36	1.941	1.686	1.627	1.922	6
37	1.902	1.725	1.627	2.059	6
38	1.882	1.745	1.627	2.137	6
39	1.804	1.804	1.667	2.176	6
40	1.804	1.843	1.804	2.196	6
41	1.784	1.941	1.882	2.235	6
42	1.824	2.02	2.118	2.176	6
43	1.902	2.078	2.275	2.118	6
44	1.902	2.118	2.431	2.039	6
45	1.941	2.118	2.51	1.922	6
46	1.98	2.098	2.49	1.843	6
47	1.98	2.078	2.49	1.804	6
48	2.02	2.0	2.431	1.745	6
49	2.059	1.922	2.294	1.725	6
50	2.078	1.824	2.098	1.706	6
