time	channel1	channel2	channel3	channel4	class
0	1.902	1.98	1.98	2.059	1
1	1.902	1.961	1.961	2.078	1
2	1.863	1.961	2.039	2.02	1
3	1.922	1.922	2.078	1.961	1
4	1.902	1.882	2.137	1.902	1
5	1.961	1.863	2.157	1.843	1
6	1.98	1.843	2.176	1.824	1
7	2.02	1.824	2.176	1.824	1
8	2.02	1.824	2.137	1.863	1
9	2.039	1.843	2.118	1.882	1
10	2.078	1.824	2.078	1.902	1
11	2.078	1.941	2.059	1.902	1
12	2.059	1.922	1.961	1.961	1
13	1.961	1.922	1.902	2.02	1
14	2.0	1.922	1.863	2.039	1
15	1.98	1.941	1.863	2.059	1
16	1.941	1.961	1.902	2.078	1
17	1.922	1.922	1.941	2.039	1
18	1.922	1.941	1.98	2.02	1
19	1.882	1.922	2.0	1.98	1
20	1.882	1.922	2.059	1.98	1
21	1.902	1.824	2.157	1.922	1
22	1.961	1.824	2.176	1.882	1
23	1.961	1.765	2.196	1.804	1
24	2.039	1.784	2.157	1.804	1
25	2.02	1.804	2.137	1.843	1
26	2.039	1.804	2.137	1.882	1
27	2.02	1.824	2.118	1.922	1
28	2.039	1.882	2.078	1.961	1
29	2.039	1.863	1.961	2.0	1
30	1.922	1.902	1.941	2.02	1
31	1.98	1.902	1.882	2.059	1
32	1.941	1.941	1.863	2.059	1
33	1.941	1.941	1.882	2.039	1
34	1.902	1.941	1.922	2.039	1
35	1.882	1.922	1.98	2.02	1
36	1.902	1.882	2.02	2.0	1
37	1.863	1.922	2.118	1.98	1
38	1.843	1.863	2.157	1.941	1
39	1.941	1.843	2.157	1.882	1
40	1.941	1.804	2.196	1.824	1
41	1.98	1.784	2.176	1.824	1
42	1.961	1.824	2.157	1.824	1
43	1.961	1.863	2.137	1.882	1
44	1.941	1.843	2.137	1.922	1
45	2.02	1.882	2.059	1.98	1
46	2.059	1.902	2.0	2.02	1
47	1.98	1.922	1.961	2.02	1
48	1.961	1.98	1.902	2.02	1
49	1.882	1.98	1.902	2.039	1
50	1.843	1.98	1.902	2.059	1
51	1.882	1.98	1.961	2.059	1
52	1.902	1.961	1.961	2.059	1
53	1.843	1.961	2.02	2.0	1
54	1.902	1.902	2.078	2.0	1
55	1.902	1.882	2.157	1.922	1
56	1.941	1.882	2.176	1.863	1
57	1.941	1.882	2.235	1.863	1
58	2.039	1.843	2.216	1.843	1
59	2.02	1.824	2.157	1.863	1
60	2.039	1.843	2.118	1.882	1
61	2.059	1.863	2.118	1.863	1
62	2.02	1.902	2.078	1.961	1
63	2.059	1.922	2.0	1.98	1
64	1.961	1.941	1.941	2.039	1
65	2.0	1.98	1.922	2.059	1
66	1.961	2.0	1.882	2.078	1
67	1.922	1.98	1.922	2.098	1
68	1.941	1.941	1.961	2.059	1
69	1.922	1.922	1.961	2.059	1
70	1.863	1.922	2.02	2.0	1
71	1.863	1.902	2.078	1.961	1
72	1.941	1.843	2.176	1.922	1
73	1.961	1.824	2.176	1.882	1
74	1.98	1.804	2.196	1.824	1
75	2.039	1.784	2.176	1.804	1
76	2.02	1.804	2.157	1.843	1
77	2.02	1.804	2.137	1.882	1
78	2.039	1.824	2.059	1.863	1
79	2.078	1.882	2.078	1.922	1
80	2.078	1.882	1.961	1.98	1
81	2.0	1.863	1.941	2.0	1
82	2.0	1.922	1.902	2.039	1
83	1.941	1.922	1.882	2.059	1
84	1.941	1.922	1.902	2.059	1
85	1.902	1.922	1.922	2.039	1
86	1.922	1.902	1.961	2.039	1
87	1.843	1.922	2.02	2.02	1
88	1.863	1.863	2.059	1.961	1
89	1.843	1.824	2.118	1.882	1
90	1.922	1.804	2.137	1.843	1
91	1.941	1.765	2.157	1.804	1
92	2.0	1.765	2.137	1.804	1
93	2.02	1.784	2.137	1.843	1
94	2.0	1.804	2.118	1.863	1
95	2.0	1.784	2.078	1.902	1
96	2.039	1.843	2.039	1.961	1
97	2.039	1.863	1.961	1.961	1
98	1.961	1.902	1.922	1.98	1
99	1.961	1.922	1.902	2.039	1
100	1.922	1.902	1.863	2.059	1
101	1.922	1.902	1.863	2.059	1
102	1.902	1.922	1.922	2.02	1
103	1.902	1.902	1.98	2.0	1
104	1.863	1.902	2.039	2.0	1
105	1.902	1.843	2.059	1.98	1
106	1.902	1.804	2.157	1.922	1
107	1.961	1.863	2.196	1.902	1
108	1.941	1.843	2.235	1.863	1
109	2.0	1.843	2.216	1.863	1
110	1.98	1.824	2.137	1.863	1
111	2.02	1.843	2.137	1.843	1
112	2.059	1.882	2.118	1.922	1
113	2.039	1.961	2.098	1.941	1
114	2.059	1.941	2.0	2.0	1
115	1.98	1.98	1.922	2.039	1
116	1.98	2.02	1.922	2.059	1
117	1.961	2.059	1.941	2.078	1
118	1.902	2.02	1.961	2.118	1
119	1.902	2.0	1.941	2.098	1
120	1.922	1.98	1.961	2.039	1
121	1.863	2.0	2.039	2.0	1
122	1.941	2.0	2.098	1.98	1
123	1.902	1.941	2.176	1.922	1
124	1.922	1.863	2.157	1.902	1
125	1.941	1.824	2.176	1.843	1
126	2.02	1.804	2.176	1.843	1
127	2.0	1.784	2.176	1.824	1
128	2.02	1.765	2.137	1.902	1
129	2.039	1.804	2.137	1.941	1
130	2.039	1.824	2.078	1.98	1
131	2.078	1.882	1.98	1.98	1
132	1.961	1.863	1.922	2.02	1
133	1.98	1.902	1.902	2.039	1
134	1.961	1.882	1.863	2.059	1
135	1.922	1.902	1.902	2.078	1
136	1.882	1.902	1.902	2.039	1
137	1.902	1.922	1.961	2.039	1
